author,updated_at,like_count,text,public
@julianacabanillas2569,2024-02-29T02:53:30Z,0,Cat Power & Stay 💔,True
@user-ce4lz4jj1d,2024-02-29T02:26:11Z,0,이것도 a24 작품이었네,True
@rappar9673,2024-02-28T12:35:06Z,0,Meh,True
@goodnightsaf,2024-02-28T10:20:42Z,3,Gonna watch this for zb1 ahahah,True
@stefaniec0620,2024-02-27T20:01:21Z,0,“See you then” I WEEPED,True
@ananthan9507,2024-02-27T10:06:07Z,0,This move is a like 96 tamil movie 🎥,True
@kissgirl7082,2024-02-27T06:15:51Z,0,여자분 연기가 어색하네요... 한국에 연기 잘하는 분들이 너무 많은 탓일까요..?,True
@snaht1,2024-02-27T04:15:31Z,0,It’s was actually quite nice and touchy movie .,True
@cheri7054,2024-02-27T00:26:37Z,2,This was a boring movie,True
@kerryetolaviderot8802,2024-02-26T23:47:35Z,0,Not this trailer almost making me cry wow,True
@alessandrodevita9897,2024-02-26T16:00:11Z,0,I love you 8000 it's bene already said?,True
@min-px8kk,2024-02-26T15:42:07Z,0,I don't think I'll ever get over this movie,True
@UtkarshSoni2512,2024-02-26T14:41:17Z,2,What a boring movie,True
@butan9019,2024-02-26T13:56:01Z,0,It was such an emotional movie. Loved it. ❤️👏,True
@saeem95,2024-02-26T00:31:00Z,0,"“…Some crossings cost more than others. Some crossings… you pay for with your while life.” 
Sums up the whole movie.",True
@sydneyalexandralinton8193,2024-02-25T23:03:22Z,0,Just watched this film ... #PastLives-2023.  O.M.G. ... I will spend literally YEARS trying to dissect the nuanced meaningS in this beautifully-written ... gorgeously-filmed ... fabulously-acted ... all by persons about whom I had hitherto ... not really known or heard much.  I was in TEARs in so many moments of this film.  #PastLives is one of those #SlowWHOA films ... where ... all-of-a-sudden you get hit-in-the-GUT ... and you spend the rest of the film trying to catch-your-breath.  What an INCREDIBLE #FilmDebut for Writer-Director #CelineSong.,True
@azioultn550,2024-02-25T17:02:42Z,0,Just watched this. 😭❤️,True
@gluteusmaximus7608,2024-02-24T05:19:23Z,0,spoilers in comments,True
@asas-vj5wh,2024-02-23T20:17:15Z,1,"forget about your nationality for a minute and think deeply about israel, its formation, what it calls for, what it is doing, and think in the most simple way, do you think that israel is really the good side, let us return to the first example on this world Adam's son who killed his brother, do you think israel is the brother who kkilled or who was kkilled ? Do you think that israel dropping a bommb knowing that at least 1 innocent would diie beacause of it, right or wrong ? Do you think israel kicking someone from his home that he was born in it, his great great grand parents were born in it, his memories was in it, his room, his life was in it good or bad ? Do you think that israel destroying schools and universities that students were creating their future in it, or about to get graduated from it good or bad ? Do you think israel destroying hospitals knowing that there is patients inside that can't leave or they would diie good or bad ? Do you think israel seeing and knowing the humilating life that these who survived till now are living without food, clean water, electricity, médecines, anesthetic are living now and it is blocking help to them good or bad ? Do you think that israel imprisoning children (under 18 as you say) for trivial reasons and for unidentified period good or bad ? Do you think that israel stealing the skin and organs of dead plstins without the permission of their family (if any left) good or bad ? Do you think that israel calling plstins human animals that should all be got rid of good or bad ? Do you think israel torturing plstins harrasing, insulting and humiliting them good or bad ? Do you think that kkilling 28000 (since 7 oct only) including more than 12000(under 18 consider even if one of them is only 1 year old) good or bad ?
Think in these questions with yourself...
FREE plstin
FREE yourself",True
