author,updated_at,like_count,text,public
@jfborges,2024-01-23T19:42:44Z,0,So beautiful and sad movie.,True
@robinrevier3957,2024-01-23T17:36:21Z,1,"One of the best movies I’ve seen in ages thank God there are still writers out there, who know how to move a heart excellent excellent film",True
@willreidy5851,2024-01-23T12:39:51Z,0,Paul Giamatti is a brilliant actor - love him,True
@carlosrojas861,2024-01-23T01:05:11Z,0,This movie is BRILLIANT A MASTERPIECE.,True
@bigboichoi0073,2024-01-22T19:38:50Z,0,Which one of you decided to grade the video with the most amount of yellow saturation as possible?Was it a group decision? What a weird l Also REDBAR’S WATCHING!!!!,True
@brownkemosabe,2024-01-22T17:41:05Z,0,It was incredibly heartwarming and spectacular. Oscar worthy.,True
@battlevain,2024-01-22T13:28:40Z,6,This film must win the oscar for best picture. Brilliant movie.,True
@bluedale6563,2024-01-22T12:31:44Z,0,"Already my movie of the year 2024.,,,,,,,,,,and its still only January",True
@br7184,2024-01-20T20:27:37Z,0,This looks good,True
@jackmercer4244,2024-01-20T11:17:16Z,1,woke BS,True
@javagirl,2024-01-20T08:06:04Z,0,"Wonderful story and superb acting. The close up scene near the end when Angus talks about his father is so moving and real; Dominic Sessa nailed it, absolutely nailed it. As did Paul Giamatti when he had to make a choice.  Amazing and so touching.",True
@sevengoals,2024-01-19T18:18:24Z,0,Super.,True
@Furthermore69,2024-01-19T12:23:48Z,1,Love a voiceover trailer 😂,True
@batjargalnickolai,2024-01-19T05:40:15Z,0,I thought one of the good old times!,True
@yayababic31,2024-01-19T02:06:50Z,20,"If this movie doesn't get an Oscar, I won't ever look at the Oscars again. Paul Giamatti and the entire cast are beyond brilliant in this movie, It is a masterpiece and I really hope they stop rewarding stories about war, bombs, and pain and celebrate the brilliance of powerful stories like The Holdovers. And the filming technique is superb!",True
@amyclarke41,2024-01-18T22:17:00Z,1,H gf ❤23 J m p dkc wbsa dkasad,True
@JordanShipEnt,2024-01-18T18:39:00Z,3,Just saw the movie here in Rome. I think it's a masterpiece of our times.,True
@ryro1975,2024-01-18T05:40:05Z,1,Phenomenal film... Favorite of the year.,True
@brianjohnson2851,2024-01-17T02:58:53Z,2,This movie was excellent!,True
@pal54321,2024-01-16T22:45:39Z,0,not a great trailer,True
@meliavar,2024-01-16T09:29:34Z,0,ohhhh I loooooved the trailer!!!!  And I am sooo watching this movie!,True
@annacharalambous4492,2024-01-16T06:46:14Z,0,A must-see film. Paul should get an Oscar for this!!!!,True
@Tb-cp7lz,2024-01-16T05:58:59Z,0,I hate 😡 it,True
@Picnicl,2024-01-15T23:30:30Z,0,Wes Anderson just called. He wants his everything back.,True
@here_is_josie,2024-01-15T14:20:28Z,0,Everything is so much better when you get to know each other ❤,True
@jackroark6928,2024-01-15T10:41:29Z,0,is that quincy center in the background? 1:45,True
@q2ic,2024-01-15T03:30:32Z,0,Boooring 😴😴😴😴,True
@Moonchild99.,2024-01-14T20:40:43Z,0,Loved it!,True
@MrGabeanator,2024-01-14T07:47:19Z,0,i need to watch this,True
@ToniCindrich,2024-01-13T18:07:08Z,0,This trailer gave away too much.   I feel like I've seen the whole movie already.,True
@DeadpoolNegative,2024-01-13T15:56:33Z,1,"The scene at the end of the trailer where angus lands wrong is funny, but what happens immediately after it is hands down one of the funniest scenes I’ve seen all year",True
@CanadaMath,2024-01-13T15:19:51Z,0,"Another boring, depressing affirmative action / diversity / political correctness movie from the ever declining Hollywood.

What a waste of time this was.

Paul Edward Valentine Giamatti is a great actor, but this movie was a snooze fest. Also he is just being himself in this film and does no actual acting.

The overweight black woman Da'Vine Joy Randolph is also just being herself, and does no actual acting. She is just giving the usual ‘bad attitude’ resentful bitter black woman bit.

But alas, she will win every award for her boring, pointless role and expect her to give an amazing acceptance speech at the Academy Awards about how she rose from poverty to win the Oscar.

Did we not learn anything from the Harvard/Claudine Gay scandal? That giving jobs to people solely because of race is a disaster.

But Hollywood has been doing this for years now and I am sick of it.

Don’t waste your time with this garbage. Watch the movie ‘Nyad’ instead, that has actual acting and deserving actresses.",True
@user-ye6rg9sh5o,2024-01-13T14:37:37Z,0,Masterpiece! Paul is brilliant!😊,True
@DeborahFESQF-jf4gw,2024-01-13T00:20:14Z,1,👍👍🐝👍👍🦷♥️👯‍♀️🫖💨,True
@StrangeBrew247,2024-01-12T20:23:12Z,0,Getting good will hunting vibes,True
@jogennotsuki,2024-01-12T19:28:39Z,0,"Yet again, thanks for showing every scene of the film in the trailer so we don't need to watch the movie",True
@KristinaV16,2024-01-12T17:58:46Z,1,"This movie was just GREAT. Huge rec 10/10, very emotional i cried",True
@UnajoyAtherfold,2024-01-12T09:34:07Z,0,I've always Saud with directors like Scorsese  Spielberg are top directors but Andrew Payne is up there to after watching the holdover excellent I remember Paul gammati in agent Cody banks and us this performance he deserves the Grammy in the last post I said Bradley Cooper should get Emmy meant Grammy only for best picture Paul performance in one scene brought a tear to my eye it reminded me of a high school teacher I had who felt a tiny sorry for me and was the best another 10/10 I think 2023 America gas the best movie yet to me I think this beats Scorsese  flowers of the killar moon which only got golden globe last week😮,True
@hulusiozdemir6882,2024-01-12T01:45:51Z,2,Alexander Payne has directed an incredible film that is often very funny and dramatic. Paul Giamatti once again demonstrates high acting IQ. Every time he's on the screen he's captivating. Unmissable.,True
